Date Scraped,Job Title,Company Name,Location,Salary Range,Date Posted,Applicants,Job Level,Industry,Description,Recruiter Name,Recruiter Position,Job Link
2024-04-16,Data Visualization Engineer - L4,Netflix,United States,"$170,000.00/yr - $720,000.00/yr",3 days ago,Over 200 applicants,Not Applicable,"Entertainment Providers, Technology, Information and Internet, and Movies, Videos, and Sound","Netflix is a leader in the entertainment industry, merging the creativity of global content creators with the technical innovations of engineers. Netflix currently is enjoyed by 260 million subscribers in more than 190 countries around the world, and spends over $15 billion on television, films, documentaries, games and other entertainment content annually!We’re hiring a Data Visualization Engineer for the Growth and Enterprise Tools team within our Finance DSE organization. This team builds information products that tell the story of how we grow our member base through plans, pricing, payments, and partnerships, and how this leads to growing our revenue and profitability. Our products are company-wide sources of truth and play a critical role in creating a shared understanding of the success of our business. We partner with business, product, engineering, and data teams to tell this holistic story.In This Role, You WillBuild data-driven web apps that inform audiences throughout the company about business performance and growth initiatives.Design and implement intuitive user interfaces, bringing to bear data visualization and front-end best practices.Collaborate with data teams and business users to bring multiple data sources together and present the most useful analytic perspectivesTake ownership of impactful projects and work autonomously by embracing our culture of Freedom and Responsibility.Develop projects as part of the larger body of work produced by DSE teams and cross-functional partners.Work directly with colleagues in Data Science and Engineering and stakeholders at all levels and across all of our regions (Americas, Europe, Asia, Africa).You AreFocused on making data useful to a wide variety of users. You enjoy the challenge of making complex data intuitive to a broad audience. You welcome user feedback and use that information to iterate on your tools.Experienced building web apps and interactive visualizations that focus on data explanation and exploration. You have experience with front-end JavaScript and Node.js. You have experience working with visualization libraries, plus a component framework like React or Vue.Aware of design concepts related to chart forms, typography, and the use of color, and are able to design clear, legible charts.Experienced in designing, building, and iterating on interfaces, with a strong sense of the entire user experience, not just the individual pieces.Experienced working with data from a variety of sources, including API endpoints and relational databases.Your experience may be from a corporate setting, or in journalism or academia.Motivated to explore new technologies and comfortable with self-directed learning.Our compensation structure consists solely of an annual salary; we do not have bonuses. You choose each year how much of your compensation you want in salary versus stock options. To determine your personal top of market compensation, we rely on market indicators and consider your specific job family, background, skills, and experience to determine your compensation in the market range. The range for this role is $170,000 - $720,000.Netflix provides comprehensive benefits including Health Plans, Mental Health support, a 401(k) Retirement Plan with employer match, Stock Option Program, Disability Programs, Health Savings and Flexible Spending Accounts, Family-forming benefits, and Life and Serious Injury Benefits. We also offer paid leave of absence programs. Full-time hourly employees accrue 35 days annually for paid time off to be used for vacation, holidays, and sick paid time off. Full-time salaried employees are immediately entitled to flexible time off. See more detail about our Benefits here.Netflix is a unique culture and environment. Learn more here.We are an equal-opportunity employer and celebrate diversity, recognizing that diversity of thought and background builds stronger teams. We approach diversity and inclusion seriously and thoughtfully. We do not discriminate on the basis of race, religion, color, ancestry, national origin, caste, sex, sexual orientation, gender, gender identity or expression, age, disability, medical condition, pregnancy, genetic makeup, marital status, or military service.",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3825287186&keywords=data%20engineer&location=united%20states
2024-04-16,Data Engineer,CVS Health,"Irving, TX",NA,6 days ago,Over 200 applicants,Mid-Senior level,Hospitals and Health Care,"Bring your heart to CVS Health.Every one of us at CVS Health shares a single, clear purpose: Bringing our heart to every moment of your health. This purpose guides our commitment to deliver enhanced human-centric health care for a rapidly changing world. Anchored in our brand — with heart at its center — our purpose sends a personal message that how we deliver our services is just as important as what we deliver.Our Heart At Work Behaviors™ support this purpose. We want everyone who works at CVS Health to feel empowered by the role they play in transforming our culture and accelerating our ability to innovate and deliver solutions to make health care more personal, convenient and affordable.Position SummaryUnderstands the Enterprise data systems and acquires knowledge on the relevant processes need for project delivery.Participate in project estimation process and provide inputs to Tech Lead.Participate in Agile scrum activities/project status meetings on regular basis.Participate in User story grooming/Design discussion with technical lead.Analyzes complex Data structure from disparate data sources and design large scale data engineering pipeline.Uses strong programming skills to build robust data pipelines for ETL (Extract / Transform / Load) processes, designs database systems and develops tools for data processing.Perform all Data Engineering job activities EDW/ETL project development/testing and deployment activities.Work closely with the developers on the ETL Jobs/Pipelines development.Create the Project process/automation by integrating the involved components.Documents data engineering processes, workflows, and systems for reference and knowledge-sharing purposes.Implements data quality checks and validation processes to ensure the accuracy, completeness, and consistency of the data.Be a team player and work with team members for Business solution and implementation.Required Qualifications1+ years of Experience in executing Data warehousing ETL projects.1+ years of Experience with Python1+ years of Experience with SQL1+ years of hands-on Experience with bash shell scripts, UNIX utilities & UNIX Commands1+ years of hands-on Experience with a major cloud platform (GCP, AWS, Azure)Preferred QualificationsGCP Experience - BigQuery, Cloud SQL, Python, Cloud composer/Airflow , Cloud Storage & Dataflow/Data FusionHands-on experience building and deploying data transformation and processing solutions using Teradata utilities (BTEQ, TPT, FastLoad & SQL Queries).GCP - Data Engineer certification strongly preferred.Ability to leverage multiple tools and programming languages to analyze and manipulate data sets from disparate data sources.Strong problem-solving skills and critical thinking abilityStrong collaboration and communication skills within and across teamsKnowledge in Flask, JavaScript, HTML , CSS, DjangoKnowledge in BI Tools MicroStrategy, TableauMust understand software development methodologies including waterfall and agile.Health Care/PBM domain experienceExcellent communication and presentation skills.EducationBachelors Degree in computer science or engineering or equivalent work experienceMasters Degree preferredPay RangeThe typical pay range for this role is:$72,100.00 - $154,500.00This pay range represents the base hourly rate or base annual full-time salary for all positions in the job grade within which this position falls. The actual base salary offer will depend on a variety of factors including experience, education, geography and other relevant factors. This position is eligible for a CVS Health bonus, commission or short-term incentive program in addition to the base pay range listed above.In addition to your compensation, enjoy the rewards of an organization that puts our heart into caring for our colleagues and our communities. The Company offers a full range of medical, dental, and vision benefits. Eligible employees may enroll in the Company’s 401(k) retirement savings plan, and an Employee Stock Purchase Plan is also available for eligible employees. The Company provides a fully-paid term life insurance plan to eligible employees, and short-term and long term disability benefits. CVS Health also offers numerous well-being programs, education assistance, free development courses, a CVS store discount, and discount programs with participating partners. As for time off, Company employees enjoy Paid Time Off (“PTO”) or vacation pay, as well as paid holidays throughout the calendar year. Number of paid holidays, sick time and other time off are provided consistent with relevant state law and Company policies.For more detailed information on available benefits, please visit jobs.CVSHealth.com/benefitsWe anticipate the application window for this opening will close on: 07/29/2024",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3888645252&keywords=data%20engineer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3889559420&keywords=data%20engineer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3893345035&keywords=data%20engineer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3860537886&keywords=data%20engineer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3895672300&keywords=data%20engineer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3902688244&keywords=data%20engineer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3901533523&keywords=data%20engineer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3892891287&keywords=data%20engineer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3895672301&keywords=data%20engineer&location=united%20states
