Date Scraped,Job Title,Company Name,Location,Salary Range,Date Posted,Applicants,Job Level,Industry,Description,Recruiter Name,Recruiter Position,Job Link
2024-04-16,Python Developer (internship),MindPal,"Milwaukee, WI",NA,7 months ago,71 applicants,Internship,Staffing and Recruiting,"Summer Internship Opportunity - Python Developer at Mindpal (In collaboration with Sky Gate) Hello!We are on the lookout for 2-3 passionate individuals ready to embark on a 3-month unpaid summer internship as Python Developers. This internship provides an excellent opportunity to gain hands-on experience and practical knowledge in the evolving tech industry, offering a viable alternative to expensive courses or boot camps.At the end of the internship, there is a high probability of transitioning to a paid Junior position within the team, thus kick-starting your career in the tech industry.Don't miss this chance to be part of a team building applications with state-of-the-art AI tools!Responsibilities:Maintain and develop the backend of a recruitment platform based on the Django Rest FrameworkWrite unit tests for new functionalitiesDeliver readable and transparent codeBuild dashboards based on SQL queries and process the resultsHave direct contact with the clientRequirements:Enthusiasm for learning and an open mindKnowledge of Python/Django and an interest in AI/LLMCandidates ready to work from our office in GliwiceWe look forward to hearing from you!RequirementsResponsibilities",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703090558&keywords=python%20developer&location=united%20states
2024-04-16,Python Developer,Genpact,New York City Metropolitan Area,"$80,000.00/yr - $100,000.00/yr",6 days ago,Over 200 applicants,Associate,Business Consulting and Services,"Python Developer NYC, NY, FulltimeInterview Mode : 1 round with Genpact and F2F round with Client JD – SQL or Sybase or DB2Should have Python core backend development experience.Should have good Java.Strong analysis and problem-solving skillsShould have experience in Panda, NumPy, PySpark libraries and DataBricks (Good to have)Database should be very good -Strong DB skill (Sybase, DB2)A very strong communicator with the ability to interface directly with clients and analysts to ensure technical requirements and delivery align with expectationsA strong understanding of Agile/Scrum and ability to deliver solutions under this methodology.Experience in the development of service oriented architecture application, good understanding of Object Oriented Design and Design PatternsStrong analytical and design skills, including the ability to understand business requirements and translate them into efficient and effective technical designs that work well within large-scale, well-structured enterprise environments.Excellent troubleshooting skills, with the ability to quickly identify and document the root cause of issues, and effectively communicate possible resolutionsMust be comfortable in working in unix environment and have experience with web servers such as Apache and Tomcat.Effective communication, presentation, and collaboration skillCan work independently effectivelyBest RegardsKavirala Sandeep KumarTalent AcquisitionE: Sandeep.Kavirala@genpact.comCell : 713-354-9580www.Genpact.com",Sandeep kavirala,"Hiring for Java Developer, Fulltime Roles, NY,GA, Location",https://www.linkedin.com/jobs/search/?currentJobId=3891498696&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703086403&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703094350&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3876038605&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703082716&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703087935&keywords=python%20developer&location=united%20states
2024-04-16,Junior Python Django Developer,Team Remotely Inc,"Idaho City, ID","$62,000.00/yr - $72,000.00/yr",10 hours ago,Be among the first 25 applicants,Entry level,Software Development,"Junior Python Django Developer (1 year experience, onsite)Be part of our future! This job posting builds our talent pool for potential future openings. Well compare your skills and experience against both current and future needs. If theres a match, well contact you directly. No guarantee of immediate placement, and we only consider applications from US/Canada residents during the application process. Hiring Type: Full-Time Base Salary: $62K-$72K Per Annum.About The JobAs a Python Django Developer, you will be responsible for developing and maintaining our SaaS product, utilizing Django, Django Rest Framework (DRF), Celery, and MySQL. Your role will involve creating efficient and scalable RESTful services, ensuring high-quality code, and collaborating with cross-functional teams to deliver a superior user experience.Responsibilities:Develop and maintain our SaaS product using Python and Django. Utilize Celery for task scheduling and distributed message passing. Write clean, maintainable, and efficient code, adhering to best practices and coding standards. Optimize application performance, scalability, and reliability. Troubleshoot and debug issues, identifying and implementing solutions. Collaborate with other team members on code reviews and continuous improvement. Stay updated with industry trends and advancements in Django, Python, and related technologies. Qualifications:Bachelors degree in Computer Science, Software Engineering, or a related field (or equivalent experience). Proven experience as a Python Django Developer, preferably working on SaaS products. Strong proficiency in Python and Django framework. Familiarity with Celery for task scheduling and distributed systems. Proficiency in MySQL or other relational databases. Solid understanding of software development principles and best practices. Strong problem-solving skills and ability to troubleshoot and debug complex issues. Excellent communication and teamwork skills. Self-motivated and able to work independently, as well as in a team environment. Strong attention to detail and commitment to delivering high-quality work.",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3902688279&keywords=python%20developer&location=united%20states
2024-04-16,Python Developer,LTIMindtree,"Charlotte, NC","$98,015.00/yr - $146,600.00/yr",1 month ago,Over 200 applicants,Mid-Senior level,Banking,"About US:LTIMindtree is a global technology consulting and digital solutions company that enables enterprises across industries to reimagine business models, accelerate innovation, and maximize growth by harnessing digital technologies. As a digital transformation partner to more than 750 clients, LTIMindtree brings extensive domain and technology expertise to help drive superior competitive differentiation, customer experiences, and business outcomes in a converging world. Powered by nearly 90,000 talented and entrepreneurial professionals across more than 30 countries, LTIMindtree — a Larsen & Toubro Group company — combines the industry-acclaimed strengths of erstwhile Larsen and Toubro Infotech and Mindtree in solving the most complex business challenges and delivering transformation at scale. For more information, please visit www.ltimindtree.com. Job Title: Python Developer Work LocationCharlotte, NC Job Description:• Expertise Python programming / web framework knowledge (like Django)• Working knowledge and experience using threading limitation of Python and multi-process architecture.• Familiarity with event driven programming in Python.• Experience in scheduling jobs or trigger events programmatically.• Hands on experience with JIRA, Agile methodology, source code management - GIT, SVN etc.• Experience in Data Cleaning and Data transformation using Python• Experience working with Pandas, Numpy and Regular Expressions in Python• Identify Pattern and trends• Strong understanding in building REST APIs/ Micro services architecture• Good Development experience on Webservices(Flask), Web Apps• Strong understanding of object-oriented programming• Understanding of fundamental design principles for building a scalable application• Proficient in implementing automated unit tests• Working knowledge on Java, Spring integration, MVC , Hibernate, Understanding of Spring boot Micro services Benefits/perks listed below may vary depending on the nature of your employment with LTIMindtree (“LTIM”): Benefits and Perks:Comprehensive Medical Plan Covering Medical, Dental, VisionShort Term and Long-Term Disability Coverage401(k) Plan with Company matchLife InsuranceVacation Time, Sick Leave, Paid HolidaysPaid Paternity and Maternity Leave The range displayed on each job posting reflects the minimum and maximum salary target for the position across all US locations. Within the range, individual pay is determined by work location and job level and additional factors including job-related skills, experience, and relevant education or training. Depending on the position offered, other forms of compensation may be provided as part of overall compensation like an annual performance-based bonus, sales incentive pay and other forms of bonus or variable compensation. Disclaimer: The compensation and benefits information provided herein is accurate as of the date of this posting. LTIMindtree is an equal opportunity employer that is committed to diversity in the workplace. Our employment decisions are made without regard to race, color, creed, religion, sex (including pregnancy, childbirth or related medical conditions), gender identity or expression, national origin, ancestry, age, family-care status, veteran status, marital status, civil union status, domestic partnership status, military service, handicap or disability or history of handicap or disability, genetic information, atypical hereditary cellular or blood trait, union affiliation, affectional or sexual orientation or preference, or any other characteristic protected by applicable federal, state, or local law, except where such considerations are bona fide occupational qualifications permitted by law. Safe return to office:In order to comply with LTIMindtree’ s company COVID-19 vaccine mandate, candidates must be able to provide proof of full vaccination against COVID-19 before or by the date of hire. Alternatively, one may submit a request for reasonable accommodation from LTIMindtree’s COVID-19 vaccination mandate for approval, in accordance with applicable state and federal law, by the date of hire. Any request is subject to review through LTIMindtree’s applicable processes.",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3846584680&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703082679&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703081693&keywords=python%20developer&location=united%20states
2024-04-16,Python Developer (internship),MindPal,"Bridgeport, CT",NA,7 months ago,98 applicants,Internship,Staffing and Recruiting,"Summer Internship Opportunity - Python Developer at Mindpal (In collaboration with Sky Gate) Hello!We are on the lookout for 2-3 passionate individuals ready to embark on a 3-month unpaid summer internship as Python Developers. This internship provides an excellent opportunity to gain hands-on experience and practical knowledge in the evolving tech industry, offering a viable alternative to expensive courses or boot camps.At the end of the internship, there is a high probability of transitioning to a paid Junior position within the team, thus kick-starting your career in the tech industry.Don't miss this chance to be part of a team building applications with state-of-the-art AI tools!Responsibilities:Maintain and develop the backend of a recruitment platform based on the Django Rest FrameworkWrite unit tests for new functionalitiesDeliver readable and transparent codeBuild dashboards based on SQL queries and process the resultsHave direct contact with the clientRequirements:Enthusiasm for learning and an open mindKnowledge of Python/Django and an interest in AI/LLMCandidates ready to work from our office in GliwiceWe look forward to hearing from you!RequirementsResponsibilities",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703084588&keywords=python%20developer&location=united%20states
2024-04-16,Python Developer (internship),MindPal,"Charleston, SC",NA,7 months ago,38 applicants,Internship,Staffing and Recruiting,"Summer Internship Opportunity - Python Developer at Mindpal (In collaboration with Sky Gate) Hello!We are on the lookout for 2-3 passionate individuals ready to embark on a 3-month unpaid summer internship as Python Developers. This internship provides an excellent opportunity to gain hands-on experience and practical knowledge in the evolving tech industry, offering a viable alternative to expensive courses or boot camps.At the end of the internship, there is a high probability of transitioning to a paid Junior position within the team, thus kick-starting your career in the tech industry.Don't miss this chance to be part of a team building applications with state-of-the-art AI tools!Responsibilities:Maintain and develop the backend of a recruitment platform based on the Django Rest FrameworkWrite unit tests for new functionalitiesDeliver readable and transparent codeBuild dashboards based on SQL queries and process the resultsHave direct contact with the clientRequirements:Enthusiasm for learning and an open mindKnowledge of Python/Django and an interest in AI/LLMCandidates ready to work from our office in GliwiceWe look forward to hearing from you!RequirementsResponsibilities",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703084463&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3902687617&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703084465&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703094158&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703089625&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703086381&keywords=python%20developer&location=united%20states
2024-04-16,Python Developer (internship),MindPal,"West Valley City, UT",NA,7 months ago,43 applicants,Internship,Staffing and Recruiting,"Summer Internship Opportunity - Python Developer at Mindpal (In collaboration with Sky Gate) Hello!We are on the lookout for 2-3 passionate individuals ready to embark on a 3-month unpaid summer internship as Python Developers. This internship provides an excellent opportunity to gain hands-on experience and practical knowledge in the evolving tech industry, offering a viable alternative to expensive courses or boot camps.At the end of the internship, there is a high probability of transitioning to a paid Junior position within the team, thus kick-starting your career in the tech industry.Don't miss this chance to be part of a team building applications with state-of-the-art AI tools!Responsibilities:Maintain and develop the backend of a recruitment platform based on the Django Rest FrameworkWrite unit tests for new functionalitiesDeliver readable and transparent codeBuild dashboards based on SQL queries and process the resultsHave direct contact with the clientRequirements:Enthusiasm for learning and an open mindKnowledge of Python/Django and an interest in AI/LLMCandidates ready to work from our office in GliwiceWe look forward to hearing from you!RequirementsResponsibilities",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703087041&keywords=python%20developer&location=united%20states
2024-04-16,Python Developer (internship),MindPal,"Memphis, IN",NA,7 months ago,49 applicants,Internship,Staffing and Recruiting,"Summer Internship Opportunity - Python Developer at Mindpal (In collaboration with Sky Gate) Hello!We are on the lookout for 2-3 passionate individuals ready to embark on a 3-month unpaid summer internship as Python Developers. This internship provides an excellent opportunity to gain hands-on experience and practical knowledge in the evolving tech industry, offering a viable alternative to expensive courses or boot camps.At the end of the internship, there is a high probability of transitioning to a paid Junior position within the team, thus kick-starting your career in the tech industry.Don't miss this chance to be part of a team building applications with state-of-the-art AI tools!Responsibilities:Maintain and develop the backend of a recruitment platform based on the Django Rest FrameworkWrite unit tests for new functionalitiesDeliver readable and transparent codeBuild dashboards based on SQL queries and process the resultsHave direct contact with the clientRequirements:Enthusiasm for learning and an open mindKnowledge of Python/Django and an interest in AI/LLMCandidates ready to work from our office in GliwiceWe look forward to hearing from you!RequirementsResponsibilities",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703085333&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703080786&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703080794&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703083509&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3825280856&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703084519&keywords=python%20developer&location=united%20states
2024-04-16,Python Developer (internship),MindPal,"Springfield, MA",NA,7 months ago,133 applicants,Internship,Staffing and Recruiting,"Summer Internship Opportunity - Python Developer at Mindpal (In collaboration with Sky Gate) Hello!We are on the lookout for 2-3 passionate individuals ready to embark on a 3-month unpaid summer internship as Python Developers. This internship provides an excellent opportunity to gain hands-on experience and practical knowledge in the evolving tech industry, offering a viable alternative to expensive courses or boot camps.At the end of the internship, there is a high probability of transitioning to a paid Junior position within the team, thus kick-starting your career in the tech industry.Don't miss this chance to be part of a team building applications with state-of-the-art AI tools!Responsibilities:Maintain and develop the backend of a recruitment platform based on the Django Rest FrameworkWrite unit tests for new functionalitiesDeliver readable and transparent codeBuild dashboards based on SQL queries and process the resultsHave direct contact with the clientRequirements:Enthusiasm for learning and an open mindKnowledge of Python/Django and an interest in AI/LLMCandidates ready to work from our office in GliwiceWe look forward to hearing from you!RequirementsResponsibilities",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703088681&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703087949&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703086226&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703085390&keywords=python%20developer&location=united%20states
2024-04-16,Python Developer,Capgemini,New York City Metropolitan Area,NA,5 days ago,Over 200 applicants,Mid-Senior level,"IT Services and IT Consulting, Software Development, and IT System Testing and Evaluation","Job Title: Python DeveloperLocation: New York City, NYSkill Required:Python, Python virtual environments, Docker, Kubernetes and open shiftCloudLinux Shell ScriptingUnit Testing, Integration TestingGradleBuild and release automation, CI/CD tools such as Jenkins and Azure DevOpsKey Responsibilities:Total 8+ years' experience in software development, 4+ years of experience in python languageWe are seeking a skilled and motivated Python Developer with a solid understanding platform engineering and private cloud environment.As a Python Developer, you will be responsible automating docker build, Openshit integration, building tools for engineering teams with Python-based applications.Proficient in integration with tools such as: Jenkins, TeamCity CI CD buildsFamiliarity with public and private cloud platformsBuild and release automation, CI/CD tools such as azure devOps, Jenkins and Azure DevOpsSolid Experience with infrastructure related aspects like load balancer, certificates to automate platform engineering tasksKnowledge of cloud infrastructure especially Docker, Kubernetes and open shiftExperience with web frameworks (e.g., Django, Flask)Experience with migrating from python 3.7.5 to 3.10 and higherExperience with .net & java langauge build systemLife at Capgemini:Capgemini supports all aspects of your well-being throughout the changing stages of your life and career. For eligible employees, we offer:Flexible workHealthcare including dental, vision, mental health, and well-being programsFinancial well-being programs such as 401(k) and Employee Share Ownership PlanPaid time off and paid holidaysPaid parental leaveFamily building benefits like adoption assistance, surrogacy, and cryopreservationSocial well-being benefits like subsidized back-up child/elder care and tutoringMentoring, coaching and learning programsEmployee Resource GroupsDisaster ReliefAbout Capgemini:Capgemini is a global business and technology transformation partner, helping organizations to accelerate their dual transition to a digital and sustainable world, while creating tangible impact for enterprises and society. It is a responsible and diverse group of 340,000 team members in more than 50 countries. With its strong over 55-year heritage, Capgemini is trusted by its clients to unlock the value of technology to address the entire breadth of their business needs. It delivers end-to-end services and solutions leveraging strengths from strategy and design to engineering, all fueled by its market leading capabilities in AI, cloud and data, combined with its deep industry expertise and partner ecosystem. The Group reported 2023 global revenues of €22.5 billion.Get The Future You Want | www.capgemini.comDisclaimer:Capgemini is an Equal Opportunity Employer encouraging diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, national origin, gender identity/expression, age, religion, disability, sexual orientation, genetics, veteran status, marital status or any other characteristic protected by law.This is a general description of the Duties, Responsibilities and Qualifications required for this position. Physical, mental, sensory or environmental demands may be referenced in an attempt to communicate the manner in which this position traditionally is performed. Whenever necessary to provide individuals with disabilities an equal employment opportunity, Capgemini will consider reasonable accommodations that might involve varying job requirements and/or changing the way this job is performed, provided that such accommodations do not pose an undue hardship.Capgemini is committed to providing reasonable accommodations during our recruitment process. If you need assistance or accommodation, please get in touch with your recruiting contact.Click the following link for more information on your rights as an Applicant http://www.capgemini.com/resources/equal-employment-opportunity-is-the-law",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3890891547&keywords=python%20developer&location=united%20states
2024-04-16,Python Developer (internship),MindPal,"Jacksonville, FL",NA,7 months ago,81 applicants,Internship,Staffing and Recruiting,"Summer Internship Opportunity - Python Developer at Mindpal (In collaboration with Sky Gate) Hello!We are on the lookout for 2-3 passionate individuals ready to embark on a 3-month unpaid summer internship as Python Developers. This internship provides an excellent opportunity to gain hands-on experience and practical knowledge in the evolving tech industry, offering a viable alternative to expensive courses or boot camps.At the end of the internship, there is a high probability of transitioning to a paid Junior position within the team, thus kick-starting your career in the tech industry.Don't miss this chance to be part of a team building applications with state-of-the-art AI tools!Responsibilities:Maintain and develop the backend of a recruitment platform based on the Django Rest FrameworkWrite unit tests for new functionalitiesDeliver readable and transparent codeBuild dashboards based on SQL queries and process the resultsHave direct contact with the clientRequirements:Enthusiasm for learning and an open mindKnowledge of Python/Django and an interest in AI/LLMCandidates ready to work from our office in GliwiceWe look forward to hearing from you!RequirementsResponsibilities",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703093251&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703094105&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703087278&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703080753&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703094210&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703087246&keywords=python%20developer&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3818360782&keywords=python%20developer&location=united%20states
2024-04-16,Python Developer (internship),MindPal,"Norman, OK",NA,7 months ago,32 applicants,Internship,Staffing and Recruiting,"Summer Internship Opportunity - Python Developer at Mindpal (In collaboration with Sky Gate) Hello!We are on the lookout for 2-3 passionate individuals ready to embark on a 3-month unpaid summer internship as Python Developers. This internship provides an excellent opportunity to gain hands-on experience and practical knowledge in the evolving tech industry, offering a viable alternative to expensive courses or boot camps.At the end of the internship, there is a high probability of transitioning to a paid Junior position within the team, thus kick-starting your career in the tech industry.Don't miss this chance to be part of a team building applications with state-of-the-art AI tools!Responsibilities:Maintain and develop the backend of a recruitment platform based on the Django Rest FrameworkWrite unit tests for new functionalitiesDeliver readable and transparent codeBuild dashboards based on SQL queries and process the resultsHave direct contact with the clientRequirements:Enthusiasm for learning and an open mindKnowledge of Python/Django and an interest in AI/LLMCandidates ready to work from our office in GliwiceWe look forward to hearing from you!RequirementsResponsibilities",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3703093359&keywords=python%20developer&location=united%20states
